  217019    22 57.5 +03 49  K1III      6.286   0.917   1.154   0.800  4 1
  217050    22 57.1 +48 41  B4IIIep    5.195  -0.773  -0.117  -0.009  2 2*
  217062    22 56.9 +59 58  B9 ^       7.234  -0.555  -0.063  -0.029  4 9*
  217073T   22 57.4 +43 01  K5 ^       6.648   1.647   1.613   1.217  4 3*
  217101    22 57.7 +39 19  B2IV-V     6.164  -1.006  -0.135  -0.100  4 2
  217107    22 58.3 -02 24  G8IV       6.170   0.211   0.762   0.569  4 1
  217131    22 58.4 -01 25  F0-2V      6.380  -0.023   0.362   0.320  4 2
  217157    22 51.0 +85 22  K5         5.908   1.392   1.369   1.015  4 2
  217166AB  22 58.6 +09 21  G2V+G4V    6.450  -0.043   0.641   0.516  4 3*
  217183    22 58.4 +35 17  K5 ^       7.033   1.174   1.272   0.905  4 5
  217186    22 58.7 +07 20  A1V        6.346   0.035   0.048   0.026  5 1
  217188    22 58.9 -00 19  K0 ^       7.385   0.604   1.061   0.791  4 9*
  217227    22 58.8 +43 50  B2.V       7.176  -0.806  -0.052  -0.016  4 5
  217232AB  22 59.2 +11 44  A8V+F6V    5.760   0.092   0.281   0.234  4 2*
  217247    22 59.3 +04 22  F5 ^       7.202  -0.022   0.522   0.428  4 3
  217251    22 59.6 -13 04  K5III      6.131   1.664   1.496   1.088  4 2*
  217264AB  22 59.5 +00 58  gK1        5.443   0.673   1.000   0.705  5 3*
  217295    22 57.8 +73 08  K0 ^       6.555   0.748   1.081   0.775  4 5
  217314    22 59.2 +52 39  K2         6.318   1.481   1.458   1.079  4 2
  217315    22 59.2 +52 18  B9 ^       6.977  -0.475  -0.020   0.017  4 2
  217339    22 59.9 +13 52  F0 ^       7.633  -0.012   0.321   0.286  3 4
  217348    22 59.1 +59 49  B9III      6.464  -0.301   0.016   0.058  4 2
  217352    22 60.0 +05 10  K0 ^       7.121   0.818   1.174   0.864  4 5
  217376    23 00.3 -08 53  F2 ^       6.810  -0.154   0.434   0.394  4 3
  217382    22 54.4 +84 21  K4III      4.699   1.622   1.467   1.051  4 3
  217401AB  23 00.3 +14 00  A2p^       8.225   0.095   0.324   0.238  3 3*
  217428    23 00.6 +00 11  G4III      6.229   0.419   0.915   0.668  4 4*
  217459    23 00.7 +03 01  K4III      5.862   1.405   1.393   0.985  3 2
  217476    23 00.1 +56 57  G4v0       4.800   1.010   1.232   0.962  2 1*
  217477AB  23 00.7 +31 05  B9pMn      6.596  -0.454  -0.055  -0.015  4 2*
  217491    23 00.6 +45 23  A3V        6.510   0.468   0.298   0.291  4 5
  217531    23 01.4 -07 04  K5III      6.239   1.617   1.461   1.067  4 3
  217543    23 00.9 +38 42  B3Vpe      6.506  -0.873  -0.103  -0.064  4 4*
  217559    23 01.4 +14 52  K0III      7.115   0.501   0.985   0.737  5 3
  217563    23 01.5 -04 43  K0         5.939   0.605   1.019   0.730  4 3
  217578    23 01.7 +04 28  G0 ^       7.068  -0.089   0.582   0.478  4 4
  217590    23 01.7 +03 32  K1III      6.453   0.611   1.010   0.723  5 2
  217636    23 01.9 +19 50  K2 ^       7.180   1.510   1.436   1.023  4 2
  217649    23 01.9 +34 37  F0 ^       6.746  -0.092   0.397   0.352  4 3
  217673    23 01.5 +57 06  K1.5II     6.222   1.363   1.539   1.088  6 3
  217675    23 01.9 +42 20  B6IIIpe+A  3.595  -0.660  -0.079  -0.051  4 2*
  217691A   22 59.2 +80 21  K2 ^       7.119   1.015   1.225   0.858  3 4*
  217701    23 02.5 -06 34  M2III      6.192   1.849   1.623   1.390  4 4
  217711    23 01.7 +60 12  K1III      7.404   1.285   1.354   0.954  4 2
  217715    23 02.3 +23 20  A0 ^       6.844   0.094   0.041   0.020  4 2
  217730    23 01.5 +63 18  K4III      7.269   1.621   1.471   1.056  5 3
  217731    23 02.2 +44 34  K0 ^       6.443   0.518   0.961   0.700  4 2
  217732    23 02.6 +16 14  K0III      6.573   0.995   1.248   0.883  4 5
  217754    23 02.5 +31 47  F2IV       6.562   0.066   0.338   0.290  4 5
  217782AB  23 02.6 +42 45  A3Vn       5.088   0.151   0.095   0.078  4 2*
  217783    23 02.7 +23 08  F5IV       7.222  -0.105   0.431   0.369  4 2
  217811AB  23 02.8 +44 04  B2V        6.386  -0.749  -0.001   0.014  5 4*
  217813    23 03.1 +20 55  G5V        6.671  -0.051   0.622   0.500  4 4
  217817    23 02.4 +59 51  B3V        7.005  -0.760   0.006   0.016  4 4*
  217833A   23 02.7 +55 14  B9IIIHewk  6.548  -0.700  -0.077  -0.008  4 8*
  217833B   23 02.7 +55 14            10.357   0.053   0.203   0.255  1 -*
  217860    23 02.6 +59 36  A5 ^       7.332   0.066   0.294   0.258  4 5
  217864    23 03.3 +38 18  K0 ^       7.251   0.676   1.054   0.739  4 4
  217872    23 02.7 +63 20  K0 ^       6.857   1.322   1.316   0.951  4 3
  217877    23 04.0 -04 48  F8V        6.707  -0.119   0.585   0.478    s
  217891    23 03.9 +03 49  B6Ve       4.508  -0.617  -0.106  -0.062  4 5*
  217906A   23 03.8 +28 05  M2.5IIIe   2.365   1.921   1.730   1.519  3 v*
  217926    23 04.0 +06 37  F2V        6.430  -0.044   0.403   0.361  4 3
  217943A   23 03.4 +60 27  B2V        6.756  -0.812  -0.031   0.030  4 2*
  217944    23 03.4 +58 34  G8IV       6.446   0.348   0.908   0.705  4 4
  217992AB  23 01.2 +80 47  A3 ^       6.693   0.107   0.230   0.207  4 2*
  218029    23 03.5 +67 13  K3III      5.240   1.242   1.281   0.879  4 3
  218031    23 04.2 +50 03  K0IIIb     4.655   0.729   1.078   0.774  4 2*
  218043    23 04.6 +31 18  F4II       6.764  -0.101   0.410   0.350  4 3
  218045    23 04.8 +15 12  B9V        2.480   0.016  -0.034  -0.027 11 2*
  218059    23 05.0 +04 14  F8 ^       7.068  -0.184   0.468   0.406  4 3
  218060AB  23 05.2 -07 42  F2IV+F0V   5.442   0.010   0.295   0.255  4 4*
  218099    23 05.1 +24 31  F5IV       7.105  -0.075   0.419   0.364  4 1
  218101    23 05.1 +16 34  G8IV       6.459   0.373   0.875   0.644  4 >
  218103    23 05.3 +01 18  G9III      6.394   0.539   0.975   0.697  4 3
  218139    23 04.5 +63 14  K0 ^       6.647   0.645   1.021   0.754  4 2
  218151    23 04.9 +56 41  A0 ^       6.807   0.050   0.053   0.064  6 2*
  218154    23 05.5 +24 39  A0         7.086   0.073   0.091   0.081  4 2*
  218155    23 05.6 +14 58  A0V        6.777  -0.034  -0.004  -0.031  4 4*
  218170    23 05.5 +28 59  M2III      7.211   1.892   1.636   1.402  4 8*
  218172    23 05.6 +20 14  F8IV       7.271  -0.080   0.557   0.448  4 5
  218173    23 05.9 -07 56  A0 ^       6.710  -0.024  -0.000  -0.002  4 3
  218174    23 05.9 -10 26  A2 ^       7.314   0.122   0.307   0.294  4 3
  218187    23 05.1 +58 44  G8III      6.929   0.844   1.145   0.815  4 4
  218210    23 06.3 -09 36  K0 ^       7.159   0.735   1.080   0.782  4 7
  218235    23 06.3 +18 31  F6Vs       6.156  -0.074   0.459   0.368  4 4
  218259    23 06.2 +36 49  K0 ^       6.769   0.951   1.186   0.823  4 3
  218261    23 06.5 +19 55  F7V        6.447  -0.111   0.553   0.448    s*
  218329    23 07.0 +09 25  M1IIIab    4.548   1.882   1.613   1.275  5 4*
  218344    23 06.5 +51 05  B2V        7.432  -0.928  -0.105  -0.069  2 3
  218356    23 07.1 +25 28  G8Ib       4.768   0.969   1.351   0.952  4 2*
  218365    23 07.1 +35 38  K0 ^       6.394   0.958   1.188   0.846  4 3
  218375AB  23 06.5 +61 26  F5V        6.756  -0.088   0.478   0.431  4 3*
  218376    23 06.6 +59 25  B0.5IV     4.850  -1.070  -0.045   0.009  4 3
  218381AB  23 07.4 +20 35  K0 ^       6.742   0.571   1.018   0.741  4 1*
  218393    23 07.1 +50 12  B3e Sh     6.965  -0.672   0.328   0.459  2 2*
  218395AB  23 07.5 +32 49  A4Vn       6.136   0.149   0.128   0.089  4 4*
  218396    23 07.5 +21 08  A5V        5.980  -0.106   0.267   0.243  4 5
  218407    23 07.3 +46 04  B2V        6.664  -0.871  -0.037  -0.019  4 3
  218416    23 07.2 +52 49  K0III      6.147   0.734   1.071   0.774  4 3
  218440    23 07.2 +59 44  B2V        6.415  -0.816  -0.009   0.030  4 2
  218452A   23 07.7 +46 23  K5III      5.314   1.598   1.457   1.042  4 2*
  218466    23 06.3 +75 35  B9 ^       6.808  -0.059   0.031   0.066  6 3
  218468    23 07.4 +58 59  K0III      7.278   1.005   1.300   0.933  4 6
  218470    23 07.8 +49 18  F5V        5.694  -0.140   0.435   0.388  4 2
  218472A   23 07.9 +31 28  A4III      7.454   0.082   0.142   0.080  2 5*
  218525    23 08.2 +44 34  A2IV       6.526   0.249   0.164   0.148  5 3
  218527    23 08.7 +02 08  G8III-IV   5.436   0.378   0.927   0.701  4 2
  218536    23 07.7 +65 37  A2 ^       7.014   0.263   0.129   0.126  4 3
  218537AB  23 07.8 +63 38  B3V        6.258  -0.748  -0.038   0.013  6 4*
  218560    23 08.0 +64 13  K0         6.227   0.792   1.104   0.810  4 2
  218594    23 09.4 -21 10  K1III      3.697   1.057   1.255   0.881  5 3
  218609    23 08.9 +38 55  A0 ^       7.338  -0.028   0.056   0.038  2 5
  218624A   23 09.4 +18 44  B9 ^       6.740  -0.231  -0.051  -0.040  4 4*
  218634A   23 09.5 +08 41  M4IIIs+A2V 5.052   1.161   1.541   1.842  2 2*
  218658AB  23 07.9 +75 23  G2III+F3V  4.404   0.323   0.808   0.618  6 2*
  218660    23 09.5 +29 40  K2III      6.589   0.954   1.199   0.837  4 4
  218672    23 09.0 +62 55  K2 ^       7.041   0.733   1.066   0.761  4 2
  218674    23 09.3 +49 39  B3IVe Sh   6.762  -0.748  -0.018   0.027  8 6*
  218687A   23 10.0 +14 26  G0V        6.556  -0.107   0.595   0.490  6 6*
  218700    23 10.0 +09 49  B9III      5.391  -0.279  -0.069  -0.042  4 2
  218717    23 10.1 +07 22  B9 ^       7.375   0.004   0.030   0.000  4 3
  218718    23 10.3 -13 39  K2 ^       7.194   1.054   1.254   0.888  3 4
  218723    23 09.3 +65 13  B3         6.675  -0.717  -0.052  -0.017  4 3
  218725    23 09.9 +39 28  A2Vm       6.664   0.162   0.229   0.165  4 3
  218737    23 07.3 +80 38  B9 ^       7.894  -0.164  -0.042  -0.017  4 3
  218738    23 10.0 +47 58  K0Ve       7.949   0.394   0.928   0.747  2 4*
  218739    23 10.0 +47 58  G5V        7.154  -0.022   0.641   0.501  2 2*
  218742    23 10.1 +33 46  Mb ^       6.829   1.311   1.547   2.462  5 5
  218753AP  23 09.7 +59 20  A5III      5.687   0.494   0.308   0.325  4 3*
  218765    23 07.6 +80 34  A2 ^       7.296   0.096   0.097   0.092  5 3
  218767AB  23 10.3 +32 29  B9         7.055  -0.216  -0.043  -0.018  4 2*
  218769    23 10.7 -05 58  B8III/V    6.962  -0.576  -0.096  -0.055  4 3
  218792    23 10.7 +17 36  K4III      5.670   1.383   1.369   0.958  4 2
  218803AB  23 10.2 +57 27  K2III:+    6.975   0.439   0.925   0.722  2 3*
  218804    23 10.5 +43 33  F5IV       5.918  -0.180   0.444   0.406  5 3
  218806A   23 10.7 +26 31  A2 ^       7.109   0.054   0.213   0.169  4 3*
  218829    23 09.9 +67 15  A0 ^       6.669   0.051  -0.003   0.005  4 3
  218853A   23 11.2 +05 00  Mb ^       6.559   1.429   1.677   2.404  2 2*
  218866    23 10.4 +64 32  F8 ^       7.035  -0.140   0.523   0.450  4 2
  218868A   23 10.8 +45 31  K0 ^       6.992   0.202   0.766   0.578  5 4*
  218880    23 11.2 +30 03  K0III      6.913   0.809   1.165   0.844  4 4
  218915    23 11.1 +53 04  O9.5Ia     7.241  -1.122   0.012   0.077 19 3*
  218918    23 11.7 +08 43  A5Vn       5.158   0.138   0.131   0.110  4 3
  218925    23 11.4 +50 46  F8 ^       6.820   0.093   0.438   0.379  4 3
  218928AB  23 12.0 -11 56  K0III+     7.017   0.620   1.010   0.734  4 2*
  218935A   23 11.8 +26 51  G8III/IV   6.211   0.511   0.958   0.716  4 3*
  218942   :23 11.5 +52 53  M6IIv      9.256   1.131   1.903   3.192  2 8*
  218949    23 11.6 +47 06  G5 ^       7.221   0.051   0.694   0.542  4 3
  218997   :23 11.7 +59 42  M5e-M8.5e  8.606   0.735   1.398   2.759  2 4*
  219028    23 12.4 +36 58  K0 ^       6.932   0.689   1.026   0.733  4 2
  219038    23 12.2 +52 49  A0 ^       8.580  -0.119   0.023   0.067 11 4*
  219049    23 12.3 +52 14  F0 ^       7.408   0.096   0.293   0.268 18 3*
  219052    23 13.0 -09 34  K0 ^       7.012   0.987   1.175   0.820  4 4
  219080    23 12.5 +49 24  F0V        4.530  -0.031   0.298   0.262  4 2
  219102AB  23 13.5 -08 54  F0 ^       7.812   0.072   0.418   0.327  2 7*
  219109    23 13.0 +42 04  A2 ^       6.916   0.236   0.215   0.158  4 2
  219110    23 13.1 +29 27  G8III      6.348   0.500   0.951   0.686  4 2
  219134A   23 13.3 +57 10  K3V        5.574   0.712   1.011   0.815  6 2*
  219139A   23 13.4 +11 04  gG5        5.860   0.610   1.024   0.736  4 2*
  219151AB  23 13.8 -13 24  K2 ^       7.022   1.476   1.491   1.143  4 4*
  219188    23 14.0 +04 60  B0.5III    7.061  -1.187  -0.119  -0.069  4 3*
  219196    23 14.0 +19 38  K2 ^       6.482   0.952   1.183   0.833  4 2
  219200AB  23 14.1 -02 38  A2 ^       7.145   0.040   0.308   0.241  5 7*
  219209    23 13.0 +67 05  Ma ^       7.726   2.080   1.961   1.873  5 v*
  219215    23 14.3 -06 03  M1.5III    4.233   1.867   1.608   1.328  4 3
  219256    23 14.7 -09 41  A3 ^       7.574  -0.001   0.264   0.237  4 7
  219279AB  23 14.7 -10 41  K5III      6.136   1.669   1.545   1.168  4 3*
  219290    23 14.2 +50 37  A0V        6.324  -0.028  -0.020  -0.012  4 4
  219291A   23 14.4 +29 46  F6IVw      6.406  -0.095   0.469   0.415  4 1*
  219292A   23 14.5 +20 27  K2 ^       7.039   0.699   1.098   0.784  4 3*
  219310    23 14.6 +24 06  K2III      6.365   1.064   1.178   0.797  4 3
  219361    23 15.0 +28 04  A0         7.109  -0.014   0.006  -0.015  4 3
  219397    23 15.0 +46 31  A0 ^       7.214  -0.016   0.046   0.034  4 3
  219402    23 15.6 -03 30  A3V        5.560   0.076   0.059   0.026  4 2
  219418    23 15.4 +25 40  G5III      6.823   0.273   0.851   0.654  4 3
  219420    23 15.7 +01 18  G0II-III   6.756  -0.135   0.541   0.438  5 3
  219430BC  23 15.9 -09 05  K2II-III   9.193   0.734   1.052   0.849  2 5*
  219446    23 15.7 +24 25  G9III      8.240   0.725   1.085   0.827  1 -
  219449A   23 15.9 -09 05  K0III      4.253   0.872   1.128   0.794 10 2*
  219452    23 15.9 -13 11  F0 ^       7.283  -0.176   0.413   0.358  4 5
  219459    23 14.9 +65 25  F2 ^       7.231  -0.159   0.434   0.370  4 6
  219461    23 16.0 -01 25  K0 ^       6.943   1.229   1.346   0.959  5 4
  219477    23 15.8 +28 15  G5II-III   6.516   0.320   0.863   0.643  4 2
  219485    23 14.6 +74 14  A0V        5.901   0.011  -0.020  -0.016  6 2
  219487    23 16.0 +24 46  F5V        6.565  -0.145   0.411   0.347  4 2
  219512    23 16.0 +35 24  F0p^       6.872  -0.021   0.285   0.246  4 3
  219523    23 15.5 +64 16  B5 ^       7.177  -0.643  -0.018   0.030  4 4
  219576    23 16.8 -07 44  M3III      4.927   1.829   1.689   1.767 10 3*
  219586    23 15.6 +70 53  F0IV       5.573   0.145   0.248   0.226  4 4
  219592    23 17.0 -07 10  F0 ^       6.713  -0.181   0.427   0.369  4 4
  219615    23 17.2 +03 17  K0III      3.701   0.407   0.940   0.705  4 3*
  219623A   23 16.7 +53 13  F7V        5.587  -0.126   0.552   0.446  4 3*
  219634    23 16.4 +61 58  B0Vn       6.530  -0.886   0.252   0.233  8 5*
  219659    23 17.7 -11 43  A1Vn       6.346  -0.010   0.056   0.054  8 4*
  219667    23 15.7 +76 47  K0 ^       7.270   0.509   0.963   0.697  4 4
  219668    23 17.3 +45 10  K0IV       6.473   0.840   1.086   0.785  5 3
  219675AB  23 17.6 +18 18  F0 ^       6.734   0.119   0.357   0.280  4 5*
  219688    23 17.9 -09 11  B5V        4.395  -0.714  -0.128  -0.089  4 5
  219699    23 17.7 +31 02  F0 ^       7.027   0.018   0.310   0.267  4 3
  219702    23 17.9 -13 48  K0 ^       6.601   1.073   1.292   0.966  3 2
  219712    23 17.7 +34 03  F5 ^       7.028   0.056   0.465   0.402  4 3
  219734T   23 17.7 +49 01  M2III      4.845   1.910   1.704   1.469  4 9*
  219736    23 17.9 +30 27  K2III      6.998   0.965   1.232   0.879  4 2
  219740    23 18.4 -07 26  K5 ^       7.636   1.449   1.426   0.984  4 3
  219749    23 17.9 +45 29  B9pSi      6.488  -0.335  -0.032   0.002  5 2*
  219779    23 18.3 +27 36  G0IV       7.293  -0.106   0.438   0.372  3 3
  219800    23 18.5 +27 36  K0III      6.914   0.703   1.032   0.739  6 4
  219815    23 18.4 +41 46  A7m        5.976   0.184   0.218   0.162  4 3*
  219832AB  23 19.0 -09 37  A0V        4.992  -0.060  -0.014  -0.023  4 3*
  219833    23 19.0 -12 10  A0 ^       7.237   0.058   0.015   0.003  2 3
  219834AB  23 19.1 -13 28  G5IV       5.098   0.235   0.794   0.616  4 4*
  219841    23 17.3 +75 18  A2Vs       6.357   0.059   0.042   0.027  6 3
  219844    23 18.6 +33 44  K5 ^       7.186   1.472   1.409   1.054  4 3
  219877AB  23 19.4 -05 07  F3IV/V     5.562  -0.118   0.395   0.349  4 3*
  219889    23 17.9 +73 41  K0 ^       7.174   0.886   1.116   0.807  4 5*
  219891    23 19.0 +45 08  A5Vn       6.524   0.141   0.162   0.144  5 2
  219916AB  23 18.6 +68 07  K0III      4.760   0.335   0.846   0.650  6 2*
  219926    23 19.4 +35 50  B9 ^       6.739  -0.136  -0.031  -0.027  4 4
  219927    23 19.5 +34 48  B8III      6.322  -0.460  -0.058  -0.019  4 5
  219945    23 19.5 +48 38  K0III      5.462   0.638   1.025   0.753  4 3
  219946   :23 19.8 +26 17  M7-IIIe    8.358   0.480   1.694   3.194  4 4*
  219949    23 19.8 +07 59  K0         6.929   0.940   1.178   0.851  4 6
  219962A   23 19.7 +48 23  K1III      6.308   0.886   1.136   0.811  4 3*
  219978    23 19.4 +62 44  K4.5Ib     6.715   2.372   2.423   1.918  4 v*
  219981    23 19.9 +42 05  M0III      5.809   1.777   1.554   1.154  4 1
  219983    23 20.3 -03 55  F7V        6.657  -0.140   0.517   0.434  4 3
  219992    23 20.2 +23 05  K2 ^       6.631   1.545   1.449   1.051  4 4*
  220007A   23 19.8 +57 15  M3III      6.934   2.108   1.883   1.491  6 5*
  220009    23 20.3 +05 23  K2III      5.076   0.979   1.240   0.931  4 1
  220033    23 20.6 +08 55  M5e-M8.5e  9.089   0.411   1.480   2.932  2 3*
  220035    23 20.7 -05 54  K0III      6.174   0.762   1.100   0.811  4 2*
  220043    23 20.6 +21 11  K2 ^       6.921   1.165   1.212   0.839  4 7*
  220044    23 20.7 +19 50  A3 ^       7.348   0.118   0.146   0.103  4 5
  220057    23 20.0 +61 09  B2IV       6.951  -0.750   0.022   0.064  4 3*
  220061    23 20.6 +23 44  A5V        4.595   0.110   0.181   0.151  4 3*
  220072    23 20.0 +64 51  F0 ^       7.266   0.262   0.269   0.234  4 2
  220074    23 20.2 +61 58  K1V        6.414   1.947   1.697   1.354  8 v*
  220088    23 20.8 +30 25  M0III      5.578   1.764   1.557   1.186  4 2
  220091    23 21.0 +17 15  A9III      6.655  -0.013   0.315   0.271  4 2
  220102    23 20.3 +60 16  F5II       6.633   0.586   0.596   0.562  4 3
  220105A   23 20.7 +44 07  A5Vn       6.249   0.084   0.147   0.103  3 4*
  220117A   23 20.9 +38 11  F5V        5.773  -0.105   0.460   0.391    s*
  220123    23 21.2 -13 16  K2 ^       7.183   1.762   1.596   1.183  3 3
  220130AB  23 20.6 +62 13  K2III      6.391   1.627   1.663   1.144  4 4*
  220134    23 21.4 -04 40  A0         6.803   0.086   0.134   0.104  4 3
  220167    23 21.1 +60 28  K1IV       7.193   0.916   1.149   0.841  3 5
  220208    23 21.2 +64 44  B9 ^       7.393  -0.436   0.016   0.031  2 6
  220211    23 21.8 +20 38  Ma ^       7.179   2.001   1.827   1.598  4 6
  220222AB  23 21.9 +31 49  B6III      5.343  -0.561  -0.099  -0.073  4 2*
  220242    23 22.0 +26 37  F5V        6.595  -0.072   0.397   0.338  4 7
  220254    23 22.1 +28 42  F5III      6.733  -0.069   0.412   0.343  4 3
  220265    23 22.2 +23 33  K1III      7.295   0.677   1.053   0.751  4 4
  220288A   23 22.5 +25 55  K3III      6.384   1.725   1.592   1.176  4 7*
  220318    23 22.7 +20 50  B9.5V      6.288  -0.045  -0.039  -0.022  4 2
  220334AB  23 22.8 +20 34  G2V        6.636   0.002   0.636   0.530  5 2*
  220337    23 22.9 +02 49  A0 ^       7.045   0.010   0.022  -0.000  5 2
  220339    23 23.1 -10 46  K2V        7.809   0.385   0.904   0.732  6 3
  220363AB  23 23.1 +12 19  K3III      5.097   1.375   1.346   0.945  4 4*
  220369    23 22.5 +60 08  K3II       5.538   1.779   1.725   1.222  8 v*
  220406A   23 23.5 +00 17  K2         6.308   1.868   1.666   1.231  4 3*
  220436AB  23 23.8 -08 28  K0         6.701   0.452   0.968   0.716  4 4*
